REF_DATE,GEO,DGUID,Disability type,Age group,Sex,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2012,Nova Scotia,2016A000212,Mental and/or psychological,65 to 74 years,Both sexes,Number,223,units ,0,v87226150,4.10.7.1,2640,E,,,0
2012,Nova Scotia,2016A000212,Mental and/or psychological,65 to 74 years,Males,Number,223,units ,0,v87226151,4.10.7.2,1030,E,,,0
2012,Nova Scotia,2016A000212,Mental and/or psychological,65 to 74 years,Females,Number,223,units ,0,v87226152,4.10.7.3,1610,E,,,0
2012,Nova Scotia,2016A000212,Mental and/or psychological,75 years and over,Both sexes,Number,223,units ,0,v87226153,4.10.8.1,3080,E,,,0
2012,Nova Scotia,2016A000212,Mental and/or psychological,75 years and over,Males,Number,223,units ,0,v87226154,4.10.8.2,1800,E,,,0
2012,Nova Scotia,2016A000212,Mental and/or psychological,75 years and over,Females,Number,223,units ,0,v87226155,4.10.8.3,1280,E,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226156,4.11.1.1,4140,E,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,"Total,15 years and over",Males,Number,223,units ,0,v87226157,4.11.1.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,"Total,15 years and over",Females,Number,223,units ,0,v87226158,4.11.1.3,2580,E,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,15 to 64 years,Both sexes,Number,223,units ,0,v87226159,4.11.2.1,2040,E,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,15 to 64 years,Males,Number,223,units ,0,v87226160,4.11.2.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,15 to 64 years,Females,Number,223,units ,0,v87226161,4.11.2.3,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,15 to 24 years,Both sexes,Number,223,units ,0,v87226162,4.11.3.1,360,E,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,15 to 24 years,Males,Number,223,units ,0,v87226163,4.11.3.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,15 to 24 years,Females,Number,223,units ,0,v87226164,4.11.3.3,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,25 to 44 years,Both sexes,Number,223,units ,0,v87226165,4.11.4.1,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,25 to 44 years,Males,Number,223,units ,0,v87226166,4.11.4.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,25 to 44 years,Females,Number,223,units ,0,v87226167,4.11.4.3,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,45 to 64 years,Both sexes,Number,223,units ,0,v87226168,4.11.5.1,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,45 to 64 years,Males,Number,223,units ,0,v87226169,4.11.5.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,45 to 64 years,Females,Number,223,units ,0,v87226170,4.11.5.3,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,65 years and over,Both sexes,Number,223,units ,0,v87226171,4.11.6.1,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,65 years and over,Males,Number,223,units ,0,v87226172,4.11.6.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,65 years and over,Females,Number,223,units ,0,v87226173,4.11.6.3,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,65 to 74 years,Both sexes,Number,223,units ,0,v87226174,4.11.7.1,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,65 to 74 years,Males,Number,223,units ,0,v87226175,4.11.7.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,65 to 74 years,Females,Number,223,units ,0,v87226176,4.11.7.3,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,75 years and over,Both sexes,Number,223,units ,0,v87226177,4.11.8.1,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,75 years and over,Males,Number,223,units ,0,v87226178,4.11.8.2,,F,,,0
2012,Nova Scotia,2016A000212,Unknown disability type,75 years and over,Females,Number,223,units ,0,v87226179,4.11.8.3,,F,,,0
2012,New Brunswick,2016A000213,Seeing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226180,5.1.1.1,19520,,,,0
2012,New Brunswick,2016A000213,Seeing,"Total,15 years and over",Males,Number,223,units ,0,v87226181,5.1.1.2,9150,,,,0
2012,New Brunswick,2016A000213,Seeing,"Total,15 years and over",Females,Number,223,units ,0,v87226182,5.1.1.3,10370,,,,0
2012,New Brunswick,2016A000213,Seeing,15 to 64 years,Both sexes,Number,223,units ,0,v87226183,5.1.2.1,12300,,,,0
2012,New Brunswick,2016A000213,Seeing,15 to 64 years,Males,Number,223,units ,0,v87226184,5.1.2.2,6270,,,,0
2012,New Brunswick,2016A000213,Seeing,15 to 64 years,Females,Number,223,units ,0,v87226185,5.1.2.3,6030,,,,0
2012,New Brunswick,2016A000213,Seeing,15 to 24 years,Both sexes,Number,223,units ,0,v87226186,5.1.3.1,280,E,,,0
2012,New Brunswick,2016A000213,Seeing,15 to 24 years,Males,Number,223,units ,0,v87226187,5.1.3.2,90,E,,,0
2012,New Brunswick,2016A000213,Seeing,15 to 24 years,Females,Number,223,units ,0,v87226188,5.1.3.3,190,E,,,0
2012,New Brunswick,2016A000213,Seeing,25 to 44 years,Both sexes,Number,223,units ,0,v87226189,5.1.4.1,1960,E,,,0
2012,New Brunswick,2016A000213,Seeing,25 to 44 years,Males,Number,223,units ,0,v87226190,5.1.4.2,1180,E,,,0
2012,New Brunswick,2016A000213,Seeing,25 to 44 years,Females,Number,223,units ,0,v87226191,5.1.4.3,,F,,,0
2012,New Brunswick,2016A000213,Seeing,45 to 64 years,Both sexes,Number,223,units ,0,v87226192,5.1.5.1,10050,,,,0
2012,New Brunswick,2016A000213,Seeing,45 to 64 years,Males,Number,223,units ,0,v87226193,5.1.5.2,5000,E,,,0
2012,New Brunswick,2016A000213,Seeing,45 to 64 years,Females,Number,223,units ,0,v87226194,5.1.5.3,5050,E,,,0
2012,New Brunswick,2016A000213,Seeing,65 years and over,Both sexes,Number,223,units ,0,v87226195,5.1.6.1,7220,,,,0
2012,New Brunswick,2016A000213,Seeing,65 years and over,Males,Number,223,units ,0,v87226196,5.1.6.2,2880,E,,,0
2012,New Brunswick,2016A000213,Seeing,65 years and over,Females,Number,223,units ,0,v87226197,5.1.6.3,4350,E,,,0
2012,New Brunswick,2016A000213,Seeing,65 to 74 years,Both sexes,Number,223,units ,0,v87226198,5.1.7.1,2460,E,,,0
2012,New Brunswick,2016A000213,Seeing,65 to 74 years,Males,Number,223,units ,0,v87226199,5.1.7.2,1120,E,,,0
2012,New Brunswick,2016A000213,Seeing,65 to 74 years,Females,Number,223,units ,0,v87226200,5.1.7.3,1340,E,,,0
2012,New Brunswick,2016A000213,Seeing,75 years and over,Both sexes,Number,223,units ,0,v87226201,5.1.8.1,4770,,,,0
2012,New Brunswick,2016A000213,Seeing,75 years and over,Males,Number,223,units ,0,v87226202,5.1.8.2,1760,E,,,0
2012,New Brunswick,2016A000213,Seeing,75 years and over,Females,Number,223,units ,0,v87226203,5.1.8.3,3010,E,,,0
2012,New Brunswick,2016A000213,Hearing,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226204,5.2.1.1,26420,,,,0
2012,New Brunswick,2016A000213,Hearing,"Total,15 years and over",Males,Number,223,units ,0,v87226205,5.2.1.2,13920,,,,0
2012,New Brunswick,2016A000213,Hearing,"Total,15 years and over",Females,Number,223,units ,0,v87226206,5.2.1.3,12500,,,,0
2012,New Brunswick,2016A000213,Hearing,15 to 64 years,Both sexes,Number,223,units ,0,v87226207,5.2.2.1,14190,,,,0
2012,New Brunswick,2016A000213,Hearing,15 to 64 years,Males,Number,223,units ,0,v87226208,5.2.2.2,7160,,,,0
2012,New Brunswick,2016A000213,Hearing,15 to 64 years,Females,Number,223,units ,0,v87226209,5.2.2.3,7030,,,,0
2012,New Brunswick,2016A000213,Hearing,15 to 24 years,Both sexes,Number,223,units ,0,v87226210,5.2.3.1,,F,,,0
2012,New Brunswick,2016A000213,Hearing,15 to 24 years,Males,Number,223,units ,0,v87226211,5.2.3.2,170,E,,,0
2012,New Brunswick,2016A000213,Hearing,15 to 24 years,Females,Number,223,units ,0,v87226212,5.2.3.3,,F,,,0
2012,New Brunswick,2016A000213,Hearing,25 to 44 years,Both sexes,Number,223,units ,0,v87226213,5.2.4.1,1870,,,,0
2012,New Brunswick,2016A000213,Hearing,25 to 44 years,Males,Number,223,units ,0,v87226214,5.2.4.2,820,E,,,0
2012,New Brunswick,2016A000213,Hearing,25 to 44 years,Females,Number,223,units ,0,v87226215,5.2.4.3,1040,E,,,0
2012,New Brunswick,2016A000213,Hearing,45 to 64 years,Both sexes,Number,223,units ,0,v87226216,5.2.5.1,11860,,,,0
2012,New Brunswick,2016A000213,Hearing,45 to 64 years,Males,Number,223,units ,0,v87226217,5.2.5.2,6170,,,,0
2012,New Brunswick,2016A000213,Hearing,45 to 64 years,Females,Number,223,units ,0,v87226218,5.2.5.3,5690,,,,0
2012,New Brunswick,2016A000213,Hearing,65 years and over,Both sexes,Number,223,units ,0,v87226219,5.2.6.1,12230,,,,0
2012,New Brunswick,2016A000213,Hearing,65 years and over,Males,Number,223,units ,0,v87226220,5.2.6.2,6760,,,,0
2012,New Brunswick,2016A000213,Hearing,65 years and over,Females,Number,223,units ,0,v87226221,5.2.6.3,5470,,,,0
2012,New Brunswick,2016A000213,Hearing,65 to 74 years,Both sexes,Number,223,units ,0,v87226222,5.2.7.1,4370,,,,0
2012,New Brunswick,2016A000213,Hearing,65 to 74 years,Males,Number,223,units ,0,v87226223,5.2.7.2,2880,,,,0
2012,New Brunswick,2016A000213,Hearing,65 to 74 years,Females,Number,223,units ,0,v87226224,5.2.7.3,1490,E,,,0
2012,New Brunswick,2016A000213,Hearing,75 years and over,Both sexes,Number,223,units ,0,v87226225,5.2.8.1,7860,,,,0
2012,New Brunswick,2016A000213,Hearing,75 years and over,Males,Number,223,units ,0,v87226226,5.2.8.2,3880,E,,,0
2012,New Brunswick,2016A000213,Hearing,75 years and over,Females,Number,223,units ,0,v87226227,5.2.8.3,3980,E,,,0
2012,New Brunswick,2016A000213,Mobility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226228,5.3.1.1,58220,,,,0
2012,New Brunswick,2016A000213,Mobility,"Total,15 years and over",Males,Number,223,units ,0,v87226229,5.3.1.2,25930,,,,0
2012,New Brunswick,2016A000213,Mobility,"Total,15 years and over",Females,Number,223,units ,0,v87226230,5.3.1.3,32290,,,,0
2012,New Brunswick,2016A000213,Mobility,15 to 64 years,Both sexes,Number,223,units ,0,v87226231,5.3.2.1,33090,,,,0
2012,New Brunswick,2016A000213,Mobility,15 to 64 years,Males,Number,223,units ,0,v87226232,5.3.2.2,14990,,,,0
2012,New Brunswick,2016A000213,Mobility,15 to 64 years,Females,Number,223,units ,0,v87226233,5.3.2.3,18100,,,,0
2012,New Brunswick,2016A000213,Mobility,15 to 24 years,Both sexes,Number,223,units ,0,v87226234,5.3.3.1,820,E,,,0
2012,New Brunswick,2016A000213,Mobility,15 to 24 years,Males,Number,223,units ,0,v87226235,5.3.3.2,480,E,,,0
2012,New Brunswick,2016A000213,Mobility,15 to 24 years,Females,Number,223,units ,0,v87226236,5.3.3.3,340,E,,,0
2012,New Brunswick,2016A000213,Mobility,25 to 44 years,Both sexes,Number,223,units ,0,v87226237,5.3.4.1,6240,,,,0
2012,New Brunswick,2016A000213,Mobility,25 to 44 years,Males,Number,223,units ,0,v87226238,5.3.4.2,2600,,,,0
2012,New Brunswick,2016A000213,Mobility,25 to 44 years,Females,Number,223,units ,0,v87226239,5.3.4.3,3640,,,,0
2012,New Brunswick,2016A000213,Mobility,45 to 64 years,Both sexes,Number,223,units ,0,v87226240,5.3.5.1,26030,,,,0
2012,New Brunswick,2016A000213,Mobility,45 to 64 years,Males,Number,223,units ,0,v87226241,5.3.5.2,11910,,,,0
2012,New Brunswick,2016A000213,Mobility,45 to 64 years,Females,Number,223,units ,0,v87226242,5.3.5.3,14120,,,,0
2012,New Brunswick,2016A000213,Mobility,65 years and over,Both sexes,Number,223,units ,0,v87226243,5.3.6.1,25130,,,,0
2012,New Brunswick,2016A000213,Mobility,65 years and over,Males,Number,223,units ,0,v87226244,5.3.6.2,10940,,,,0
2012,New Brunswick,2016A000213,Mobility,65 years and over,Females,Number,223,units ,0,v87226245,5.3.6.3,14190,,,,0
2012,New Brunswick,2016A000213,Mobility,65 to 74 years,Both sexes,Number,223,units ,0,v87226246,5.3.7.1,11170,,,,0
2012,New Brunswick,2016A000213,Mobility,65 to 74 years,Males,Number,223,units ,0,v87226247,5.3.7.2,5530,,,,0
2012,New Brunswick,2016A000213,Mobility,65 to 74 years,Females,Number,223,units ,0,v87226248,5.3.7.3,5640,,,,0
2012,New Brunswick,2016A000213,Mobility,75 years and over,Both sexes,Number,223,units ,0,v87226249,5.3.8.1,13960,,,,0
2012,New Brunswick,2016A000213,Mobility,75 years and over,Males,Number,223,units ,0,v87226250,5.3.8.2,5410,,,,0
2012,New Brunswick,2016A000213,Mobility,75 years and over,Females,Number,223,units ,0,v87226251,5.3.8.3,8550,,,,0
2012,New Brunswick,2016A000213,Flexibility,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226252,5.4.1.1,59700,,,,0
2012,New Brunswick,2016A000213,Flexibility,"Total,15 years and over",Males,Number,223,units ,0,v87226253,5.4.1.2,28360,,,,0
2012,New Brunswick,2016A000213,Flexibility,"Total,15 years and over",Females,Number,223,units ,0,v87226254,5.4.1.3,31340,,,,0
2012,New Brunswick,2016A000213,Flexibility,15 to 64 years,Both sexes,Number,223,units ,0,v87226255,5.4.2.1,35180,,,,0
2012,New Brunswick,2016A000213,Flexibility,15 to 64 years,Males,Number,223,units ,0,v87226256,5.4.2.2,16880,,,,0
2012,New Brunswick,2016A000213,Flexibility,15 to 64 years,Females,Number,223,units ,0,v87226257,5.4.2.3,18300,,,,0
2012,New Brunswick,2016A000213,Flexibility,15 to 24 years,Both sexes,Number,223,units ,0,v87226258,5.4.3.1,810,E,,,0
2012,New Brunswick,2016A000213,Flexibility,15 to 24 years,Males,Number,223,units ,0,v87226259,5.4.3.2,570,E,,,0
2012,New Brunswick,2016A000213,Flexibility,15 to 24 years,Females,Number,223,units ,0,v87226260,5.4.3.3,240,E,,,0
2012,New Brunswick,2016A000213,Flexibility,25 to 44 years,Both sexes,Number,223,units ,0,v87226261,5.4.4.1,6780,,,,0
2012,New Brunswick,2016A000213,Flexibility,25 to 44 years,Males,Number,223,units ,0,v87226262,5.4.4.2,2790,,,,0
2012,New Brunswick,2016A000213,Flexibility,25 to 44 years,Females,Number,223,units ,0,v87226263,5.4.4.3,3990,,,,0
2012,New Brunswick,2016A000213,Flexibility,45 to 64 years,Both sexes,Number,223,units ,0,v87226264,5.4.5.1,27600,,,,0
2012,New Brunswick,2016A000213,Flexibility,45 to 64 years,Males,Number,223,units ,0,v87226265,5.4.5.2,13530,,,,0
2012,New Brunswick,2016A000213,Flexibility,45 to 64 years,Females,Number,223,units ,0,v87226266,5.4.5.3,14070,,,,0
2012,New Brunswick,2016A000213,Flexibility,65 years and over,Both sexes,Number,223,units ,0,v87226267,5.4.6.1,24510,,,,0
2012,New Brunswick,2016A000213,Flexibility,65 years and over,Males,Number,223,units ,0,v87226268,5.4.6.2,11470,,,,0
2012,New Brunswick,2016A000213,Flexibility,65 years and over,Females,Number,223,units ,0,v87226269,5.4.6.3,13040,,,,0
2012,New Brunswick,2016A000213,Flexibility,65 to 74 years,Both sexes,Number,223,units ,0,v87226270,5.4.7.1,10990,,,,0
2012,New Brunswick,2016A000213,Flexibility,65 to 74 years,Males,Number,223,units ,0,v87226271,5.4.7.2,6090,,,,0
2012,New Brunswick,2016A000213,Flexibility,65 to 74 years,Females,Number,223,units ,0,v87226272,5.4.7.3,4900,,,,0
2012,New Brunswick,2016A000213,Flexibility,75 years and over,Both sexes,Number,223,units ,0,v87226273,5.4.8.1,13520,,,,0
2012,New Brunswick,2016A000213,Flexibility,75 years and over,Males,Number,223,units ,0,v87226274,5.4.8.2,5380,,,,0
2012,New Brunswick,2016A000213,Flexibility,75 years and over,Females,Number,223,units ,0,v87226275,5.4.8.3,8140,,,,0
2012,New Brunswick,2016A000213,Dexterity,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226276,5.5.1.1,27730,,,,0
2012,New Brunswick,2016A000213,Dexterity,"Total,15 years and over",Males,Number,223,units ,0,v87226277,5.5.1.2,12970,,,,0
2012,New Brunswick,2016A000213,Dexterity,"Total,15 years and over",Females,Number,223,units ,0,v87226278,5.5.1.3,14760,,,,0
2012,New Brunswick,2016A000213,Dexterity,15 to 64 years,Both sexes,Number,223,units ,0,v87226279,5.5.2.1,16230,,,,0
2012,New Brunswick,2016A000213,Dexterity,15 to 64 years,Males,Number,223,units ,0,v87226280,5.5.2.2,7850,,,,0
2012,New Brunswick,2016A000213,Dexterity,15 to 64 years,Females,Number,223,units ,0,v87226281,5.5.2.3,8380,,,,0
2012,New Brunswick,2016A000213,Dexterity,15 to 24 years,Both sexes,Number,223,units ,0,v87226282,5.5.3.1,660,E,,,0
2012,New Brunswick,2016A000213,Dexterity,15 to 24 years,Males,Number,223,units ,0,v87226283,5.5.3.2,510,E,,,0
2012,New Brunswick,2016A000213,Dexterity,15 to 24 years,Females,Number,223,units ,0,v87226284,5.5.3.3,,F,,,0
2012,New Brunswick,2016A000213,Dexterity,25 to 44 years,Both sexes,Number,223,units ,0,v87226285,5.5.4.1,3210,,,,0
2012,New Brunswick,2016A000213,Dexterity,25 to 44 years,Males,Number,223,units ,0,v87226286,5.5.4.2,1350,E,,,0
2012,New Brunswick,2016A000213,Dexterity,25 to 44 years,Females,Number,223,units ,0,v87226287,5.5.4.3,1850,E,,,0
2012,New Brunswick,2016A000213,Dexterity,45 to 64 years,Both sexes,Number,223,units ,0,v87226288,5.5.5.1,12370,,,,0
2012,New Brunswick,2016A000213,Dexterity,45 to 64 years,Males,Number,223,units ,0,v87226289,5.5.5.2,5980,,,,0
2012,New Brunswick,2016A000213,Dexterity,45 to 64 years,Females,Number,223,units ,0,v87226290,5.5.5.3,6390,,,,0
2012,New Brunswick,2016A000213,Dexterity,65 years and over,Both sexes,Number,223,units ,0,v87226291,5.5.6.1,11490,,,,0
2012,New Brunswick,2016A000213,Dexterity,65 years and over,Males,Number,223,units ,0,v87226292,5.5.6.2,5120,,,,0
2012,New Brunswick,2016A000213,Dexterity,65 years and over,Females,Number,223,units ,0,v87226293,5.5.6.3,6370,,,,0
2012,New Brunswick,2016A000213,Dexterity,65 to 74 years,Both sexes,Number,223,units ,0,v87226294,5.5.7.1,5270,,,,0
2012,New Brunswick,2016A000213,Dexterity,65 to 74 years,Males,Number,223,units ,0,v87226295,5.5.7.2,2650,E,,,0
2012,New Brunswick,2016A000213,Dexterity,65 to 74 years,Females,Number,223,units ,0,v87226296,5.5.7.3,2620,E,,,0
2012,New Brunswick,2016A000213,Dexterity,75 years and over,Both sexes,Number,223,units ,0,v87226297,5.5.8.1,6230,,,,0
2012,New Brunswick,2016A000213,Dexterity,75 years and over,Males,Number,223,units ,0,v87226298,5.5.8.2,2470,E,,,0
2012,New Brunswick,2016A000213,Dexterity,75 years and over,Females,Number,223,units ,0,v87226299,5.5.8.3,3760,E,,,0
2012,New Brunswick,2016A000213,Pain,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226300,5.6.1.1,72210,,,,0
2012,New Brunswick,2016A000213,Pain,"Total,15 years and over",Males,Number,223,units ,0,v87226301,5.6.1.2,31200,,,,0
2012,New Brunswick,2016A000213,Pain,"Total,15 years and over",Females,Number,223,units ,0,v87226302,5.6.1.3,41020,,,,0
2012,New Brunswick,2016A000213,Pain,15 to 64 years,Both sexes,Number,223,units ,0,v87226303,5.6.2.1,45880,,,,0
2012,New Brunswick,2016A000213,Pain,15 to 64 years,Males,Number,223,units ,0,v87226304,5.6.2.2,19950,,,,0
2012,New Brunswick,2016A000213,Pain,15 to 64 years,Females,Number,223,units ,0,v87226305,5.6.2.3,25930,,,,0
2012,New Brunswick,2016A000213,Pain,15 to 24 years,Both sexes,Number,223,units ,0,v87226306,5.6.3.1,1730,,,,0
2012,New Brunswick,2016A000213,Pain,15 to 24 years,Males,Number,223,units ,0,v87226307,5.6.3.2,750,E,,,0
2012,New Brunswick,2016A000213,Pain,15 to 24 years,Females,Number,223,units ,0,v87226308,5.6.3.3,980,,,,0
2012,New Brunswick,2016A000213,Pain,25 to 44 years,Both sexes,Number,223,units ,0,v87226309,5.6.4.1,10370,,,,0
2012,New Brunswick,2016A000213,Pain,25 to 44 years,Males,Number,223,units ,0,v87226310,5.6.4.2,4370,,,,0
2012,New Brunswick,2016A000213,Pain,25 to 44 years,Females,Number,223,units ,0,v87226311,5.6.4.3,6000,,,,0
2012,New Brunswick,2016A000213,Pain,45 to 64 years,Both sexes,Number,223,units ,0,v87226312,5.6.5.1,33780,,,,0
2012,New Brunswick,2016A000213,Pain,45 to 64 years,Males,Number,223,units ,0,v87226313,5.6.5.2,14830,,,,0
2012,New Brunswick,2016A000213,Pain,45 to 64 years,Females,Number,223,units ,0,v87226314,5.6.5.3,18950,,,,0
2012,New Brunswick,2016A000213,Pain,65 years and over,Both sexes,Number,223,units ,0,v87226315,5.6.6.1,26330,,,,0
2012,New Brunswick,2016A000213,Pain,65 years and over,Males,Number,223,units ,0,v87226316,5.6.6.2,11250,,,,0
2012,New Brunswick,2016A000213,Pain,65 years and over,Females,Number,223,units ,0,v87226317,5.6.6.3,15090,,,,0
2012,New Brunswick,2016A000213,Pain,65 to 74 years,Both sexes,Number,223,units ,0,v87226318,5.6.7.1,13220,,,,0
2012,New Brunswick,2016A000213,Pain,65 to 74 years,Males,Number,223,units ,0,v87226319,5.6.7.2,6620,,,,0
2012,New Brunswick,2016A000213,Pain,65 to 74 years,Females,Number,223,units ,0,v87226320,5.6.7.3,6590,,,,0
2012,New Brunswick,2016A000213,Pain,75 years and over,Both sexes,Number,223,units ,0,v87226321,5.6.8.1,13120,,,,0
2012,New Brunswick,2016A000213,Pain,75 years and over,Males,Number,223,units ,0,v87226322,5.6.8.2,4630,,,,0
2012,New Brunswick,2016A000213,Pain,75 years and over,Females,Number,223,units ,0,v87226323,5.6.8.3,8490,,,,0
2012,New Brunswick,2016A000213,Learning,"Total,15 years and over",Both sexes,Number,223,units ,0,v87226324,5.7.1.1,16800,,,,0
2012,New Brunswick,2016A000213,Learning,"Total,15 years and over",Males,Number,223,units ,0,v87226325,5.7.1.2,8580,,,,0
2012,New Brunswick,2016A000213,Learning,"Total,15 years and over",Females,Number,223,units ,0,v87226326,5.7.1.3,8220,,,,0
